일자|시간|구분,공급량
2019-01-15 09 G,4475.470001864543
2019-01-15 10 G,4278.730620939151
2019-01-15 11 G,4099.145107611672
2019-01-15 12 G,3828.966391445082
2019-01-15 13 G,3547.5856177765572
2019-01-15 14 G,3478.843269785639
2019-01-15 15 G,3401.472810099747
2019-01-15 16 G,3373.7394908660967
2019-01-15 17 G,3411.8392486278426
2019-01-15 18 G,3736.4597305892585
2019-01-15 19 G,4303.505475173161
2019-01-15 20 G,4387.698200225063
2019-01-15 21 G,4378.603045993067
2019-01-15 22 G,4364.2042893297385
2019-01-15 23 G,4178.313482419142
2019-01-15 24 G,3909.0226671087144
2019-01-16 01 G,3340.1446319554493
2019-01-16 02 G,3019.545711341813
2019-01-16 03 G,2867.6260060233767
2019-01-16 04 G,2880.4601031840766
2019-01-16 05 G,3026.448437791298
2019-01-16 06 G,3255.6272945766254
2019-01-16 07 G,3825.043822044511
2019-01-16 08 G,4470.615788687688
2019-01-16 09 G,4470.615788687688
2019-01-16 10 G,4273.876407762296
2019-01-16 11 G,4094.290894434816
2019-01-16 12 G,3824.112178268226
2019-01-16 13 G,3542.7314045997014
2019-01-16 14 G,3473.9890566087834
2019-01-16 15 G,3396.6185969228914
2019-01-16 16 G,3368.885277689241
2019-01-16 17 G,3406.9850354509867
2019-01-16 18 G,3722.7586993432137
2019-01-16 19 G,4289.804443927118
2019-01-16 20 G,4373.99716897902
2019-01-16 21 G,4364.902014747024
2019-01-16 22 G,4350.503258083695
2019-01-16 23 G,4164.612451173099
2019-01-16 24 G,3895.3216358626696
2019-01-17 01 G,3368.2829715365683
2019-01-17 02 G,3047.684050922932
2019-01-17 03 G,2880.3418923964678
2019-01-17 04 G,2893.1759895571677
2019-01-17 05 G,3043.224255178548
2019-01-17 06 G,3272.4031119638753
2019-01-17 07 G,3841.819639431761
2019-01-17 08 G,4487.391606074938
2019-01-17 09 G,4487.391606074938
2019-01-17 10 G,4290.652225149546
2019-01-17 11 G,4118.371253106124
2019-01-17 12 G,3848.1925369395326
2019-01-17 13 G,3563.547867426694
2019-01-17 14 G,3494.805519435776
2019-01-17 15 G,3417.435059749884
2019-01-17 16 G,3389.7017405162337
2019-01-17 17 G,3427.8014982779796
2019-01-17 18 G,3743.5751621702066
2019-01-17 19 G,4310.620906754111
2019-01-17 20 G,4394.813631806013
2019-01-17 21 G,4385.718477574017
2019-01-17 22 G,4371.319720910688
2019-01-17 23 G,4185.428914000092
2019-01-17 24 G,3916.1380986896625
2019-01-18 01 G,3367.5476784574935
2019-01-18 02 G,3073.0739621572816
2019-01-18 03 G,2904.542913655186
2019-01-18 04 G,2917.1282728154288
2019-01-18 05 G,3063.3013297685534
2019-01-18 06 G,3271.045520500634
2019-01-18 07 G,3836.753183402491
2019-01-18 08 G,4482.325150045667
2019-01-18 09 G,4487.699156794539
2019-01-18 10 G,4298.307029300477
2019-01-18 11 G,4126.026057257053
2019-01-18 12 G,3861.306570426346
2019-01-18 13 G,3576.6619009135075
2019-01-18 14 G,3499.954218021724
2019-01-18 15 G,3422.583758335832
2019-01-18 16 G,3394.8504391021816
2019-01-18 17 G,3432.9501968639274
2019-01-18 18 G,3736.012481414893
2019-01-18 19 G,4277.198675881368
2019-01-18 20 G,4344.995116141156
2019-01-18 21 G,4329.326806154488
2019-01-18 22 G,4296.156650865494
2019-01-18 23 G,4112.522788629871
2019-01-18 24 G,3896.8881348831087
2019-01-19 01 G,3224.871525670659
2019-01-19 02 G,2894.16122235634
2019-01-19 03 G,2709.9574237975335
2019-01-19 04 G,2722.542782957776
2019-01-19 05 G,2822.03934683502
2019-01-19 06 G,2897.9473186130754
2019-01-19 07 G,3334.2014125790224
2019-01-19 08 G,3800.2618603038577
2019-01-19 09 G,3856.2819527138267
2019-01-19 10 G,3838.270378916863
2019-01-19 11 G,3750.1687993840956
2019-01-19 12 G,3535.5825928485488
2019-01-19 13 G,3240.650896222146
2019-01-19 14 G,3165.213451083525
2019-01-19 15 G,3109.4574781933247
2019-01-19 16 G,3081.7241589596742
2019-01-19 17 G,3119.82391672142
2019-01-19 18 G,3383.7534621513196
2019-01-19 19 G,3761.0070045833963
2019-01-19 20 G,3798.9226115861766
2019-01-19 21 G,3783.254301599507
2019-01-19 22 G,3750.084146310513
2019-01-19 23 G,3667.8431955011624
2019-01-19 24 G,3486.434224248629
2019-01-20 01 G,2960.1779805037622
2019-01-20 02 G,2705.9055722732246
2019-01-20 03 G,2549.3053805568234
2019-01-20 04 G,2561.890739717066
2019-01-20 05 G,2611.251517773992
2019-01-20 06 G,2682.280362373579
2019-01-20 07 G,3092.615224899525
2019-01-20 08 G,3462.7547860012987
2019-01-20 09 G,3560.215226505147
2019-01-20 10 G,3566.727635527872
2019-01-20 11 G,3493.2983812359967
2019-01-20 12 G,3361.1334909710454
2019-01-20 13 G,3092.44423666224
2019-01-20 14 G,3027.800231614143
2019-01-20 15 G,2988.2706361633705
2019-01-20 16 G,2964.7791584229176
2019-01-20 17 G,3002.8789161846635
2019-01-20 18 G,3288.619570151411
2019-01-20 19 G,3617.515680072234
2019-01-20 20 G,3669.324452432045
2019-01-20 21 G,3655.9358247773444
2019-01-20 22 G,3616.314844250009
2019-01-20 23 G,3516.2928074233755
2019-01-20 24 G,3399.803999413307
2019-01-21 01 G,2947.3882275890846
2019-01-21 02 G,2672.411346756241
2019-01-21 03 G,2618.60664313391
2019-01-21 04 G,2623.9118649423995
2019-01-21 05 G,2776.2916712111146
2019-01-21 06 G,3104.2163665693474
2019-01-21 07 G,3704.243001808183
2019-01-21 08 G,4393.248961124317
2019-01-21 09 G,4393.248961124317
2019-01-21 10 G,4203.856833630254
2019-01-21 11 G,4047.995477038011
2019-01-21 12 G,3789.8442020061284
2019-01-21 13 G,3518.120781810155
2019-01-21 14 G,3452.600294340439
2019-01-21 15 G,3380.2159351247906
2019-01-21 16 G,3354.754945439391
2019-01-21 17 G,3392.854703201137
2019-01-21 18 G,3708.7459750791236
2019-01-21 19 G,4254.645000568497
2019-01-21 20 G,4338.837725620399
2019-01-21 21 G,4329.742571388403
2019-01-21 22 G,4315.3438147250745
2019-01-21 23 G,4129.453007814478
2019-01-21 24 G,3874.424125956645
2019-01-22 01 G,3317.9589679359906
2019-01-22 02 G,2997.360047322354
2019-01-22 03 G,2836.459670368689
2019-01-22 04 G,2850.0752706536496
2019-01-22 05 G,2994.279623937067
2019-01-22 06 G,3223.458480722394
2019-01-22 07 G,3792.87500819028
2019-01-22 08 G,4438.446974833456
2019-01-22 09 G,4438.446974833456
2019-01-22 10 G,4249.054847339394
2019-01-22 11 G,4076.7738752959704
2019-01-22 12 G,3806.5951591293806
2019-01-22 13 G,3521.950489616542
2019-01-22 14 G,3453.208141625624
2019-01-22 15 G,3375.837681939732
2019-01-22 16 G,3348.1043627060817
2019-01-22 17 G,3386.2041204678276
2019-01-22 18 G,3710.8246024292434
2019-01-22 19 G,4277.870347013147
2019-01-22 20 G,4362.063072065049
2019-01-22 21 G,4352.9679178330525
2019-01-22 22 G,4338.569161169724
2019-01-22 23 G,4152.678354259127
2019-01-22 24 G,3883.3875389486993
2019-01-23 01 G,3327.854456004102
2019-01-23 02 G,3007.2555353904654
2019-01-23 03 G,2839.9133768640013
2019-01-23 04 G,2853.528977148962
2019-01-23 05 G,2996.229989339013
2019-01-23 06 G,3225.4088461243405
2019-01-23 07 G,3794.8253735922262
2019-01-23 08 G,4440.397340235402
2019-01-23 09 G,4440.397340235402
2019-01-23 10 G,4251.00521274134
2019-01-23 11 G,4078.7242406979167
2019-01-23 12 G,3808.545524531327
2019-01-23 13 G,3523.9008550184885
2019-01-23 14 G,3455.1585070275705
2019-01-23 15 G,3377.7880473416785
2019-01-23 16 G,3350.054728108028
2019-01-23 17 G,3388.154485869774
2019-01-23 18 G,3703.928149762001
2019-01-23 19 G,4270.973894345904
2019-01-23 20 G,4355.166619397806
2019-01-23 21 G,4346.07146516581
2019-01-23 22 G,4331.672708502481
2019-01-23 23 G,4145.781901591886
2019-01-23 24 G,3876.491086281457
2019-01-24 01 G,3295.7671122149313
2019-01-24 02 G,2975.168191601295
2019-01-24 03 G,2807.826033074831
2019-01-24 04 G,2824.109517494834
2019-01-24 05 G,2966.8105296848853
2019-01-24 06 G,3195.9893864702126
2019-01-24 07 G,3765.4059139380984
2019-01-24 08 G,4410.977880581273
2019-01-24 09 G,4410.977880581273
2019-01-24 10 G,4221.585753087211
2019-01-24 11 G,4049.304781043789
2019-01-24 12 G,3779.126064877199
2019-01-24 13 G,3494.4813953643607
2019-01-24 14 G,3425.7390473734426
2019-01-24 15 G,3348.3685876875506
2019-01-24 16 G,3320.6352684539
2019-01-24 17 G,3358.735026215646
2019-01-24 18 G,3661.9580566224704
2019-01-24 19 G,4229.003801206372
2019-01-24 20 G,4313.196526258274
2019-01-24 21 G,4304.101372026278
2019-01-24 22 G,4289.7026153629495
2019-01-24 23 G,4116.362441937757
2019-01-24 24 G,3847.071626627329
2019-01-25 01 G,3407.5922367670555
2019-01-25 02 G,3081.0480662963823
2019-01-25 03 G,2916.7401223979473
2019-01-25 04 G,2929.32548155819
2019-01-25 05 G,3075.4985385113146
2019-01-25 06 G,3283.2427292433954
2019-01-25 07 G,3848.950392145252
2019-01-25 08 G,4494.522358788428
2019-01-25 09 G,4499.8963655373
2019-01-25 10 G,4310.504238043238
2019-01-25 11 G,4138.223265999815
2019-01-25 12 G,3873.503779169107
2019-01-25 13 G,3588.8591096562686
2019-01-25 14 G,3512.151426764485
2019-01-25 15 G,3434.780967078593
2019-01-25 16 G,3407.0476478449427
2019-01-25 17 G,3445.1474056066886
2019-01-25 18 G,3744.1922054400006
2019-01-25 19 G,4285.378399906476
2019-01-25 20 G,4353.1748401662635
2019-01-25 21 G,4337.506530179595
2019-01-25 22 G,4304.336374890601
2019-01-25 23 G,4162.4135261279125
2019-01-25 24 G,3946.7788723811486
2019-01-26 01 G,3260.427488801777
2019-01-26 02 G,2944.7949660570016
2019-01-26 03 G,2764.8142721018553
2019-01-26 04 G,2777.399631262098
2019-01-26 05 G,2870.2722599249323
2019-01-26 06 G,2946.180231702988
2019-01-26 07 G,3382.434325668935
2019-01-26 08 G,3849.7001855595217
2019-01-26 09 G,3905.720277969491
2019-01-26 10 G,3885.083626182162
2019-01-26 11 G,3796.9820466493943
2019-01-26 12 G,3588.1870777804793
2019-01-26 13 G,3293.2553811540765
2019-01-26 14 G,3217.8179360154554
2019-01-26 15 G,3162.0619631252553
2019-01-26 16 G,3134.3286438916048
2019-01-26 17 G,3172.4284016533506
2019-01-26 18 G,3428.504995329241
2019-01-26 19 G,3805.7585377613177
2019-01-26 20 G,3832.839342110181
2019-01-26 21 G,3817.1710321235114
2019-01-26 22 G,3784.0008768345174
2019-01-26 23 G,3719.68894473696
2019-01-26 24 G,3538.2799734844266
2019-01-27 01 G,2968.0652713227532
2019-01-27 02 G,2728.870643661759
2019-01-27 03 G,2580.838312245115
2019-01-27 04 G,2593.4236714053577
2019-01-27 05 G,2636.1605142478743
2019-01-27 06 G,2707.1893588474613
2019-01-27 07 G,3117.5242213734073
2019-01-27 08 G,3485.49857811927
2019-01-27 09 G,3582.959018623118
2019-01-27 10 G,3586.8463496554778
2019-01-27 11 G,3521.218086636859
2019-01-27 12 G,3394.8444340385395
2019-01-27 13 G,3126.1551797297343
2019-01-27 14 G,3061.511174681637
2019-01-27 15 G,3021.9815792308646
2019-01-27 16 G,2998.4901014904117
2019-01-27 17 G,3036.5898592521576
2019-01-27 18 G,3318.4950461825497
2019-01-27 19 G,3647.3911561033724
2019-01-27 20 G,3688.3651258092664
2019-01-27 21 G,3674.976498154566
2019-01-27 22 G,3635.3555176272307
2019-01-27 23 G,3549.2450147947366
2019-01-27 24 G,3432.756206784668
2019-01-28 01 G,2879.599886406868
2019-01-28 02 G,2616.1608928005867
2019-01-28 03 G,2562.3561891782556
2019-01-28 04 G,2566.8599234260228
2019-01-28 05 G,2701.489867484408
2019-01-28 06 G,3029.4145628426413
2019-01-28 07 G,3629.441198081477
2019-01-28 08 G,4209.638998154277
2019-01-28 09 G,4209.638998154277
2019-01-28 10 G,4032.2867547849833
2019-01-28 11 G,3884.2263894659964
2019-01-28 12 G,3714.287668371341
2019-01-28 13 G,3442.564248175368
2019-01-28 14 G,3393.4864145889537
2019-01-28 15 G,3321.102055373305
2019-01-28 16 G,3295.6410656879057
2019-01-28 17 G,3333.7408234496515
2019-01-28 18 G,3620.326205017063
2019-01-28 19 G,4028.286220731486
2019-01-28 20 G,4080.789875379519
2019-01-28 21 G,4071.6947211475226
2019-01-28 22 G,4057.2959644841944
2019-01-28 23 G,3906.79433324792
2019-01-28 24 G,3761.6189893847327
2019-01-29 01 G,3057.939047130075
2019-01-29 02 G,2809.084104528834
2019-01-29 03 G,2656.751587874926
2019-01-29 04 G,2669.5657005991643
2019-01-29 05 G,2796.0201916722517
2019-01-29 06 G,3025.1990484575795
2019-01-29 07 G,3594.6155759254652
2019-01-29 08 G,4149.998399782445
2019-01-29 09 G,4149.998399782445
2019-01-29 10 G,3972.646156413151
2019-01-29 11 G,3808.166175642984
2019-01-29 12 G,3626.2000134136215
2019-01-29 13 G,3358.203567656776
2019-01-29 14 G,3305.90387354916
2019-01-29 15 G,3228.533413863268
2019-01-29 16 G,3200.8000946296174
2019-01-29 17 G,3238.8998523913633
2019-01-29 18 G,3519.4656568144915
2019-01-29 19 G,3948.5723916234447
2019-01-29 20 G,4001.0760462714775
2019-01-29 21 G,3991.980892039481
2019-01-29 22 G,3977.582135376153
2019-01-29 23 G,3827.0805041398785
2019-01-29 24 G,3667.6432268240956
2019-01-30 01 G,2801.2044707817186
2019-01-30 02 G,2567.3104906507137
2019-01-30 03 G,2408.536192424007
2019-01-30 04 G,2421.3503051482453
2019-01-30 05 G,2546.3014551279666
2019-01-30 06 G,2716.5237022397637
2019-01-30 07 G,3285.9402297076495
2019-01-30 08 G,3841.323053564628
2019-01-30 09 G,3841.323053564628
2019-01-30 10 G,3663.970810195335
2019-01-30 11 G,3531.099051575048
2019-01-30 12 G,3349.1328893456857
2019-01-30 13 G,3081.1364435888404
2019-01-30 14 G,3028.836749481224
2019-01-30 15 G,2951.466289795332
2019-01-30 16 G,2923.7329705616817
2019-01-30 17 G,2961.8327283234275
2019-01-30 18 G,3209.4345174555347
2019-01-30 19 G,3638.541252264488
2019-01-30 20 G,3679.022215381524
2019-01-30 21 G,3669.9270611495276
2019-01-30 22 G,3655.5283044861994
2019-01-30 23 G,3527.6200707343646
2019-01-30 24 G,3380.2054849495785
2019-01-31 01 G,2643.876175382431
2019-01-31 02 G,2409.982195251426
2019-01-31 03 G,2251.2078970247194
2019-01-31 04 G,2264.0220097489578
2019-01-31 05 G,2385.7973982997714
2019-01-31 06 G,2500.2285038306545
2019-01-31 07 G,3060.670912138141
2019-01-31 08 G,3616.0537359951195
2019-01-31 09 G,3616.0537359951195
2019-01-31 10 G,3450.0668044251493
2019-01-31 11 G,3317.1950458048623
2019-01-31 12 G,3135.2288835755
2019-01-31 13 G,2867.2324378186545
2019-01-31 14 G,2814.9327437110383
2019-01-31 15 G,2737.5622840251463
2019-01-31 16 G,2709.8289647914958
2019-01-31 17 G,2747.9287225532416
2019-01-31 18 G,2960.3074280052647
2019-01-31 19 G,3389.414162814218
2019-01-31 20 G,3429.895125931254
2019-01-31 21 G,3420.7999716992576
2019-01-31 22 G,3406.4012150359295
2019-01-31 23 G,3322.34767470988
2019-01-31 24 G,3174.9330889250937
2019-02-01 01 G,3001.6193426472323
2019-02-01 02 G,2585.2762885339694
2019-02-01 03 G,2424.276120496859
2019-02-01 04 G,2420.1516454899584
2019-02-01 05 G,2417.499972478885
2019-02-01 06 G,2628.2184701294454
2019-02-01 07 G,3216.3700137591445
2019-02-01 08 G,3766.3416891477386
2019-02-01 09 G,3766.3416891477386
2019-02-01 10 G,3610.9852172841956
2019-02-01 11 G,3518.0957042902037
2019-02-01 12 G,3245.894601346131
2019-02-01 13 G,2934.3295808892058
2019-02-01 14 G,2878.964950169307
2019-02-01 15 G,2796.5537136275625
2019-02-01 16 G,2768.820394393912
2019-02-01 17 G,2807.63195371341
2019-02-01 18 G,2989.1837721915094
2019-02-01 19 G,3649.45308641526
2019-02-01 20 G,3680.351117884698
2019-02-01 21 G,3630.129211370048
2019-02-01 22 G,3601.7488826206104
2019-02-01 23 G,3476.947607465362
2019-02-01 24 G,3393.83327278642
2019-02-02 01 G,2980.8739765506284
2019-02-02 02 G,2642.9172712097798
2019-02-02 03 G,2466.2443531159583
2019-02-02 04 G,2462.1198781090575
2019-02-02 05 G,2520.7782067595317
2019-02-02 06 G,2544.706985530017
2019-02-02 07 G,3020.8415668506577
2019-02-02 08 G,3481.164741861337
2019-02-02 09 G,3531.8108275224345
2019-02-02 10 G,3503.2169760223155
2019-02-02 11 G,3401.5244860680987
2019-02-02 12 G,3195.4314363022895
2019-02-02 13 G,2860.6581394149352
2019-02-02 14 G,2806.563746448199
2019-02-02 15 G,2745.766996702146
2019-02-02 16 G,2718.0336774684956
2019-02-02 17 G,2756.8452367879936
2019-02-02 18 G,2898.711222905691
2019-02-02 19 G,3371.6450190317673
2019-02-02 20 G,3417.821608482229
2019-02-02 21 G,3402.1532984955593
2019-02-02 22 G,3373.772969746122
2019-02-02 23 G,3269.7293967335636
2019-02-02 24 G,3114.140665139453
2019-02-03 01 G,2694.1231114522934
2019-02-03 02 G,2448.8179833957247
2019-02-03 03 G,2299.748672144309
2019-02-03 04 G,2295.624197137408
2019-02-03 05 G,2323.30426086782
2019-02-03 06 G,2342.353912459837
2019-02-03 07 G,2792.5692623404766
2019-02-03 08 G,3143.4429049122873
2019-02-03 09 G,3238.6869934399306
2019-02-03 10 G,3234.6171247595003
2019-02-03 11 G,3153.8833291835685
2019-02-03 12 G,3040.139356639404
2019-02-03 13 G,2731.6085020696473
2019-02-03 14 G,2688.3075491934346
2019-02-03 15 G,2643.7371768868097
2019-02-03 16 G,2620.245699146357
2019-02-03 17 G,2659.057258465855
2019-02-03 18 G,2830.3153833729416
2019-02-03 19 G,3254.891746987764
2019-02-03 20 G,3314.961501795256
2019-02-03 21 G,3301.5728741405555
2019-02-03 22 G,3266.741720152777
2019-02-03 23 G,3135.8925518180254
2019-02-03 24 G,3020.3147775619304
2019-02-04 01 G,2740.7506687544856
2019-02-04 02 G,2497.2951488456674
2019-02-04 03 G,2453.960759438258
2019-02-04 04 G,2458.4844781224865
2019-02-04 05 G,2614.151606808372
2019-02-04 06 G,2919.7823672144527
2019-02-04 07 G,3594.424058435005
2019-02-04 08 G,4306.7773314845645
2019-02-04 09 G,4306.7773314845645
2019-02-04 10 G,4084.542077232797
2019-02-04 11 G,3921.3761793564972
2019-02-04 12 G,3653.0606505362052
2019-02-04 13 G,3341.49563007928
2019-02-04 14 G,3297.3181947814487
2019-02-04 15 G,3219.8930587099476
2019-02-04 16 G,3194.432069024548
2019-02-04 17 G,3233.243628344046
2019-02-04 18 G,3430.3543028349004
2019-02-04 19 G,4140.872385168021
2019-02-04 20 G,4238.368450212882
2019-02-04 21 G,4229.273295980885
2019-02-04 22 G,4214.874539317557
2019-02-04 23 G,4018.018064707489
2019-02-04 24 G,3739.3879112978257
2019-02-05 01 G,3191.4876683581274
2019-02-05 02 G,2867.827572349584
2019-02-05 03 G,2714.458075860904
2019-02-05 04 G,2727.292173021604
2019-02-05 05 G,2881.0702178595843
2019-02-05 06 G,3105.6945295627634
2019-02-05 07 G,3744.3373656537347
2019-02-05 08 G,4384.1720595827555
2019-02-05 09 G,4384.1720595827555
2019-02-05 10 G,4161.936805330989
2019-02-05 11 G,3976.064922866117
2019-02-05 12 G,3695.7219529111176
2019-02-05 13 G,3371.235683137327
2019-02-05 14 G,3323.836387318294
2019-02-05 15 G,3241.4251507765493
2019-02-05 16 G,3213.691831542899
2019-02-05 17 G,3252.503390862397
2019-02-05 18 G,3451.5871456285795
2019-02-05 19 G,4183.251947056229
2019-02-05 20 G,4280.748012101092
2019-02-05 21 G,4271.652857869096
2019-02-05 22 G,4257.254101205767
2019-02-05 23 G,4060.397626595698
2019-02-05 24 G,3767.505539733439
2019-02-06 01 G,3199.4327910242923
2019-02-06 02 G,2875.772695015749
2019-02-06 03 G,2715.96141695427
2019-02-06 04 G,2728.79551411497
2019-02-06 05 G,2881.0702178595843
2019-02-06 06 G,3105.6945295627634
2019-02-06 07 G,3744.3373656537347
2019-02-06 08 G,4384.1720595827555
2019-02-06 09 G,4384.1720595827555
2019-02-06 10 G,4161.936805330989
2019-02-06 11 G,3976.064922866117
2019-02-06 12 G,3695.7219529111176
2019-02-06 13 G,3371.235683137327
2019-02-06 14 G,3323.836387318294
2019-02-06 15 G,3241.4251507765493
2019-02-06 16 G,3213.691831542899
2019-02-06 17 G,3252.503390862397
2019-02-06 18 G,3451.5871456285795
2019-02-06 19 G,4183.251947056229
2019-02-06 20 G,4280.748012101092
2019-02-06 21 G,4271.652857869096
2019-02-06 22 G,4257.254101205767
2019-02-06 23 G,4060.397626595698
2019-02-06 24 G,3767.505539733439
2019-02-07 01 G,3190.483336303555
2019-02-07 02 G,2868.9694962545595
2019-02-07 03 G,2709.1582181930808
2019-02-07 04 G,2721.9923153537807
2019-02-07 05 G,2874.267019098395
2019-02-07 06 G,3179.7127477886233
2019-02-07 07 G,3818.3555838795946
2019-02-07 08 G,4458.190277808616
2019-02-07 09 G,4458.190277808616
2019-02-07 10 G,4235.9550235568495
2019-02-07 11 G,4050.083141091977
2019-02-07 12 G,3769.7401711369776
2019-02-07 13 G,3445.253901363187
2019-02-07 14 G,3397.854605544154
2019-02-07 15 G,3315.4433690024093
2019-02-07 16 G,3287.710049768759
2019-02-07 17 G,3326.521609088257
2019-02-07 18 G,3525.6053638544395
2019-02-07 19 G,4257.270165282091
2019-02-07 20 G,4354.766230326953
2019-02-07 21 G,4345.671076094956
2019-02-07 22 G,4331.272319431628
2019-02-07 23 G,4125.853319447946
2019-02-07 24 G,3832.9612325856892
2019-02-08 01 G,3182.9901450453153
2019-02-08 02 G,2868.0050033132084
2019-02-08 03 G,2707.004835276098
2019-02-08 04 G,2719.590194436341
2019-02-08 05 G,2872.9319067293363
2019-02-08 06 G,3151.1118992296947
2019-02-08 07 G,3783.9240586535666
2019-02-08 08 G,4423.758752582587
2019-02-08 09 G,4429.132759331458
2019-02-08 10 G,4206.897505079693
2019-02-08 11 G,4021.0256226148203
2019-02-08 12 G,3742.256307871923
2019-02-08 13 G,3417.7700380981328
2019-02-08 14 G,3362.405407378234
2019-02-08 15 G,3279.9941708364895
2019-02-08 16 G,3252.260851602839
2019-02-08 17 G,3291.072410922337
2019-02-08 18 G,3477.4447863472583
2019-02-08 19 G,4137.714100571008
2019-02-08 20 G,4213.636993810585
2019-02-08 21 G,4197.968683823917
2019-02-08 22 G,4164.798528534922
2019-02-08 23 G,3986.409866235925
2019-02-08 24 G,3796.5954521475846
2019-02-09 01 G,3011.5870202819983
2019-02-09 02 G,2703.361233105758
2019-02-09 03 G,2526.6883150119365
2019-02-09 04 G,2539.273674172179
2019-02-09 05 G,2638.5916399579646
2019-02-09 06 G,2662.52041872845
2019-02-09 07 G,3134.9461354830614
2019-02-09 08 G,3595.2693104937407
2019-02-09 09 G,3651.2894029037097
2019-02-09 10 G,3622.695551403591
2019-02-09 11 G,3521.003061449374
2019-02-09 12 G,3308.3417998847403
2019-02-09 13 G,2973.568502997386
2019-02-09 14 G,2919.4741100306496
2019-02-09 15 G,2858.677360284597
2019-02-09 16 G,2830.9440410509465
2019-02-09 17 G,2869.7556003704444
2019-02-09 18 G,3011.621586488142
2019-02-09 19 G,3484.555382614218
2019-02-09 20 G,3530.7319720646797
2019-02-09 21 G,3515.06366207801
2019-02-09 22 G,3481.893506789016
2019-02-09 23 G,3369.287408402848
2019-02-09 24 G,3213.6986768087377
2019-02-10 01 G,2708.536843778513
2019-02-10 02 G,2492.9626338865523
2019-02-10 03 G,2343.8933226351364
2019-02-10 04 G,2356.478681795379
2019-02-10 05 G,2399.374492623454
2019-02-10 06 G,2418.4241442154707
2019-02-10 07 G,2864.930629530081
2019-02-10 08 G,3215.804272101892
2019-02-10 09 G,3313.26471260574
2019-02-10 10 G,3309.1948439253097
2019-02-10 11 G,3228.461048349378
2019-02-10 12 G,3114.7170758052134
2019-02-10 13 G,2806.1862212354567
2019-02-10 14 G,2762.885268359244
2019-02-10 15 G,2718.314896052619
2019-02-10 16 G,2694.8234183121663
2019-02-10 17 G,2733.6349776316642
2019-02-10 18 G,2904.893102538751
2019-02-10 19 G,3329.469466153573
2019-02-10 20 G,3389.5392209610654
2019-02-10 21 G,3376.150593306365
2019-02-10 22 G,3336.52961277903
2019-02-10 23 G,3197.1179190706684
2019-02-10 24 G,3081.5401448145735
2019-02-11 01 G,2722.003877183021
2019-02-11 02 G,2469.711353171848
2019-02-11 03 G,2426.376963764438
2019-02-11 04 G,2430.900682448667
2019-02-11 05 G,2586.5678111345524
2019-02-11 06 G,2851.753519676507
2019-02-11 07 G,3526.3952108970593
2019-02-11 08 G,4238.748483946619
2019-02-11 09 G,4238.748483946619
2019-02-11 10 G,4010.0455159506537
2019-02-11 11 G,3846.879618074354
2019-02-11 12 G,3578.564089254062
2019-02-11 13 G,3266.9990687971367
2019-02-11 14 G,3222.8216334993053
2019-02-11 15 G,3145.396497427804
2019-02-11 16 G,3119.9355077424048
2019-02-11 17 G,3150.348184972636
2019-02-11 18 G,3323.1763154669716
2019-02-11 19 G,4017.600992965899
2019-02-11 20 G,4124.786766831055
2019-02-11 21 G,4115.691612599058
2019-02-11 22 G,4101.29285593573
2019-02-11 23 G,3909.148242040173
2019-02-11 24 G,3646.6114934647026
2019-02-12 01 G,3090.661905533439
2019-02-12 02 G,2769.1480654844436
2019-02-12 03 G,2615.7785689957636
2019-02-12 04 G,2628.6126661564635
2019-02-12 05 G,2776.104341857051
2019-02-12 06 G,2976.54326703617
2019-02-12 07 G,3615.1861031271415
2019-02-12 08 G,4248.324529775653
2019-02-12 09 G,4248.324529775653
2019-02-12 10 G,4019.621561779688
2019-02-12 11 G,3840.036048452208
2019-02-12 12 G,3570.3355866705538
2019-02-12 13 G,3245.8493168967634
2019-02-12 14 G,3198.45002107773
2019-02-12 15 G,3116.0387845359855
2019-02-12 16 G,3088.305465302335
2019-02-12 17 G,3118.718142532566
2019-02-12 18 G,3300.275483110331
2019-02-12 19 G,3999.5509015546536
2019-02-12 20 G,4097.763891414375
2019-02-12 21 G,4088.6687371823796
2019-02-12 22 G,4074.2699805190514
2019-02-12 23 G,3882.1253666234943
2019-02-12 24 G,3605.326684595428
2019-02-13 01 G,3020.5969564325765
2019-02-13 02 G,2699.0831163835815
2019-02-13 03 G,2539.2718383221027
2019-02-13 04 G,2552.1059354828026
2019-02-13 05 G,2698.094270090023
2019-02-13 06 G,2900.8571931999545
2019-02-13 07 G,3539.500029290926
2019-02-13 08 G,4180.223351613683
2019-02-13 09 G,4180.223351613683
2019-02-13 10 G,3962.1026613208737
2019-02-13 11 G,3782.517147993394
2019-02-13 12 G,3512.8166862117396
2019-02-13 13 G,3170.6115501251393
2019-02-13 14 G,3143.0032718279376
2019-02-13 15 G,3060.592035286193
2019-02-13 16 G,3032.8587160525426
2019-02-13 17 G,3063.2713932827737
2019-02-13 18 G,3244.8287338605387
2019-02-13 19 G,3938.278844120921
2019-02-13 20 G,4036.491833980643
2019-02-13 21 G,4027.396679748647
2019-02-13 22 G,4012.9979230853187
2019-02-13 23 G,3820.8533091897616
2019-02-13 24 G,3544.0546271616954
2019-02-14 01 G,3020.5969564325765
2019-02-14 02 G,2699.0831163835815
2019-02-14 03 G,2539.2718383221027
2019-02-14 04 G,2552.1059354828026
2019-02-14 05 G,2698.094270090023
2019-02-14 06 G,2900.8571931999545
